order_id,order_item_id,customer_id,order_date,order_month,order_year,sales_channel,region,order_status,product_id,product_name,category,quantity,unit_price,unit_cost,discount_percent,gross_revenue,discount_amount,net_revenue,cost,profit,profit_margin,average_order_value,payment_method,payment_status,is_returned,loyalty_tier,customer_segment,customer_total_revenue
O005696,OI0014135,C01119,2023-02-17,2023-02,2023,Online,West,Completed,P0079,Cyan Face Serum,Beauty,1,28.55,21.67,5,28.55,1.4275000000000002,27.122500000000002,21.67,5.452500000000001,0.20103235321227764,214.3125,Buy Now Pay Later,Paid,False,Silver,VIP,3094.209
O005696,OI0014136,C01119,2023-02-17,2023-02,2023,Online,West,Completed,P0025,Lavender Throw Blanket,Home,1,187.19,125.9,0,187.19,0.0,187.19,125.9,61.28999999999999,0.3274213366098616,214.3125,Buy Now Pay Later,Paid,False,Silver,VIP,3094.209
O005697,OI0014137,C00207,2023-11-18,2023-11,2023,Marketplace,Midwest,Completed,P0078,Mediumturquoise Body Lotion,Beauty,2,268.06,129.83,0,536.12,0.0,536.12,259.66,276.46,0.5156681339998508,737.0,Gift Card,Paid,False,Gold,VIP,4517.33
O005697,OI0014138,C00207,2023-11-18,2023-11,2023,Marketplace,Midwest,Completed,P0103,Oldlace Standing Desk Mat,Office,2,100.44,47.01,0,200.88,0.0,200.88,94.02,106.86,0.5319593787335722,737.0,Gift Card,Paid,False,Gold,VIP,4517.33
O005698,OI0014139,C00085,2024-03-20,2024-03,2024,Online,Northeast,Completed,P0059,Powderblue Graphic Tee,Apparel,1,310.18,133.96,25,310.18,77.545,232.635,133.96,98.67499999999998,0.4241623143551056,232.635,Paypal,Pending,False,Bronze,VIP,3292.5975
O005699,OI0014140,C01486,2023-01-09,2023-01,2023,Retail Store,Midwest,Completed,P0009,Moccasin Bluetooth Speaker,Electronics,1,102.74,56.37,10,102.74,10.274000000000001,92.466,56.37,36.096,0.3903705145675167,1649.711,Credit Card,Paid,False,Platinum,VIP,9139.196
O005699,OI0014141,C01486,2023-01-09,2023-01,2023,Retail Store,Midwest,Completed,P0041,Salmon Trail Jacket,Apparel,1,46.27,32.89,0,46.27,0.0,46.27,32.89,13.380000000000003,0.28917224983790796,1649.711,Credit Card,Paid,False,Platinum,VIP,9139.196
O005699,OI0014142,C01486,2023-01-09,2023-01,2023,Retail Store,Midwest,Completed,P0056,Teal Graphic Tee,Apparel,2,385.75,167.31,5,771.5,38.575,732.925,334.62,398.30499999999995,0.5434457823106047,1649.711,Credit Card,Paid,False,Platinum,VIP,9139.196
O005699,OI0014143,C01486,2023-01-09,2023-01,2023,Retail Store,Midwest,Completed,P0069,Red Face Serum,Beauty,3,259.35,175.47,0,778.0500000000001,0.0,778.0500000000001,526.41,251.6400000000001,0.32342394447657613,1649.711,Credit Card,Paid,False,Platinum,VIP,9139.196
O005700,OI0014144,C00557,2025-07-22,2025-07,2025,Mobile App,Northeast,Completed,P0101,Springgreen Standing Desk Mat,Office,1,338.95,156.07,25,338.95,84.7375,254.21249999999998,156.07,98.14249999999998,0.38606480798544524,1608.4935,Gift Card,Pending,False,Unassigned,VIP,2810.228
O005700,OI0014145,C00557,2025-07-22,2025-07,2025,Mobile App,Northeast,Completed,P0103,Oldlace Standing Desk Mat,Office,4,100.44,47.01,0,401.76,0.0,401.76,188.04,213.72,0.5319593787335722,1608.4935,Gift Card,Pending,False,Unassigned,VIP,2810.228
O005700,OI0014146,C00557,2025-07-22,2025-07,2025,Mobile App,Northeast,Completed,P0065,Cornsilk Sunscreen,Beauty,2,270.21,125.01,15,540.42,81.06299999999999,459.35699999999997,250.02,209.33699999999996,0.4557174485204318,1608.4935,Gift Card,Pending,False,Unassigned,VIP,2810.228
O005700,OI0014147,C00557,2025-07-22,2025-07,2025,Mobile App,Northeast,Completed,P0006,Mediumseagreen Headphones,Electronics,2,273.98,150.3,10,547.96,54.79600000000001,493.16400000000004,300.6,192.56400000000002,0.39046645740565006,1608.4935,Gift Card,Pending,False,Unassigned,VIP,2810.228
O005701,OI0014148,C01418,2024-10-13,2024-10,2024,Marketplace,West,Completed,P0005,Darkviolet Smart Watch,Electronics,1,181.52,92.02,5,181.52,9.076,172.44400000000002,92.02,80.42400000000002,0.4663774906636358,172.44400000000002,Buy Now Pay Later,Paid,False,Silver,VIP,2973.5005
O005702,OI0014149,C00375,2025-03-03,2025-03,2025,Online,Northeast,Completed,P0025,Lavender Throw Blanket,Home,2,187.19,125.9,0,374.38,0.0,374.38,251.8,122.57999999999998,0.3274213366098616,441.03999999999996,Paypal,Paid,False,Bronze,VIP,4365.653
O005702,OI0014150,C00375,2025-03-03,2025-03,2025,Online,Northeast,Completed,P0115,Lightcoral Monitor Stand,Office,1,66.66,49.6,0,66.66,0.0,66.66,49.6,17.059999999999995,0.25592559255925584,441.03999999999996,Paypal,Paid,False,Bronze,VIP,4365.653
O005703,OI0014151,C00865,2025-10-29,2025-10,2025,Marketplace,Northeast,Completed,P0112,Azure Standing Desk Mat,Office,2,361.01,177.23,15,722.02,108.303,613.717,354.46,259.257,0.42243737748832116,613.717,Buy Now Pay Later,Paid,False,Bronze,VIP,4991.8325
O005704,OI0014152,C01311,2023-04-25,2023-04,2023,Marketplace,Midwest,Completed,P0047,Powderblue Graphic Tee,Apparel,1,243.5,159.8,0,243.5,0.0,243.5,159.8,83.69999999999999,0.3437371663244353,243.5,Credit Card,Pending,False,Silver,VIP,1823.8519999999999
O005705,OI0014153,C01485,2023-02-19,2023-02,2023,Online,West,Completed,P0085,Floralwhite Yoga Mat,Sports,2,142.09,59.82,15,284.18,42.627,241.553,119.64,121.913,0.5047049715797362,484.449,Paypal,Pending,False,Bronze,VIP,3540.6440000000002
O005705,OI0014154,C01485,2023-02-19,2023-02,2023,Online,West,Completed,P0013,Turquoise Bluetooth Speaker,Electronics,2,127.84,91.01,5,255.68,12.784,242.89600000000002,182.02,60.876000000000005,0.25062578222778475,484.449,Paypal,Pending,False,Bronze,VIP,3540.6440000000002
O005706,OI0014155,C01316,2025-12-09,2025-12,2025,Retail Store,South,Completed,P0095,Slategray Foam Roller,Sports,1,202.91,139.2,5,202.91,10.1455,192.7645,139.2,53.56450000000001,0.27787533492940875,192.7645,Buy Now Pay Later,Paid,False,Silver,VIP,1860.204
O005707,OI0014157,C00260,2025-06-17,2025-06,2025,Marketplace,Northeast,Completed,P0055,Palegoldenrod Performance Hoodie,Apparel,4,150.07,98.61,5,600.28,30.014,570.266,394.44,175.82599999999996,0.30832278270140595,1129.404,Credit Card,Paid,False,Bronze,VIP,3440.3605
O005707,OI0014158,C00260,2025-06-17,2025-06,2025,Marketplace,Northeast,Completed,P0033,Darkviolet Throw Blanket,Home,2,211.78,114.87,25,423.56,105.89,317.67,229.74,87.93,0.276796675795637,1129.404,Credit Card,Paid,False,Bronze,VIP,3440.3605
O005707,OI0014159,C00260,2025-06-17,2025-06,2025,Marketplace,Northeast,Completed,P0052,Darkgreen Trail Jacket,Apparel,2,142.04,68.52,15,284.08,42.611999999999995,241.468,137.04,104.428,0.4324713833717097,1129.404,Credit Card,Paid,False,Bronze,VIP,3440.3605
O005708,OI0014160,C00048,2025-12-16,2025-12,2025,Retail Store,West,Completed,P0091,Ghostwhite Yoga Mat,Sports,1,196.39,82.27,0,196.39,0.0,196.39,82.27,114.11999999999999,0.5810886501349356,818.8415,Debit Card,Pending,False,Bronze,VIP,4513.5585
O005708,OI0014161,C00048,2025-12-16,2025-12,2025,Retail Store,West,Completed,P0107,Palegreen Desk Organizer,Office,1,140.71,82.95,15,140.71,21.1065,119.60350000000001,82.95,36.65350000000001,0.3064584230394596,818.8415,Debit Card,Pending,False,Bronze,VIP,4513.5585
O005708,OI0014162,C00048,2025-12-16,2025-12,2025,Retail Store,West,Completed,P0044,Mistyrose Performance Hoodie,Apparel,2,279.36,162.6,10,558.72,55.87200000000001,502.848,325.2,177.64800000000002,0.3532836960672013,818.8415,Debit Card,Pending,False,Bronze,VIP,4513.5585
O005710,OI0014164,C00582,2024-02-15,2024-02,2024,Mobile App,Northeast,Completed,P0088,Royalblue Water Bottle,Sports,1,236.31,102.24,5,236.31,11.8155,224.49450000000002,102.24,122.25450000000002,0.5445768159130848,224.49450000000002,Credit Card,Paid,False,Bronze,VIP,4901.3505000000005
O005711,OI0014165,C00795,2025-09-05,2025-09,2025,Mobile App,Midwest,Completed,P0038,Plum Cookware Set,Home,1,81.71,51.71,5,81.71,4.0855,77.6245,51.71,25.914499999999997,0.33384434038222466,595.0450000000001,Paypal,Paid,False,Silver,VIP,4400.514
O005711,OI0014166,C00795,2025-09-05,2025-09,2025,Mobile App,Midwest,Completed,P0095,Slategray Foam Roller,Sports,3,202.91,139.2,15,608.73,91.3095,517.4205000000001,417.59999999999997,99.8205000000001,0.1929194919799275,595.0450000000001,Paypal,Paid,False,Silver,VIP,4400.514
O005712,OI0014167,C00505,2024-07-18,2024-07,2024,Mobile App,Midwest,Completed,P0089,Orchid Yoga Mat,Sports,4,49.96,38.06,5,199.84,9.992,189.848,152.24,37.608000000000004,0.19809531835995112,1203.908,Buy Now Pay Later,Paid,False,Bronze,VIP,3595.599
O005712,OI0014168,C00505,2024-07-18,2024-07,2024,Mobile App,Midwest,Completed,P0006,Mediumseagreen Headphones,Electronics,3,273.98,150.3,0,821.94,0.0,821.94,450.90000000000003,371.04,0.45141981166508505,1203.908,Buy Now Pay Later,Paid,False,Bronze,VIP,3595.599
O005712,OI0014169,C00505,2024-07-18,2024-07,2024,Mobile App,Midwest,Completed,P0022,Antiquewhite Throw Blanket,Home,1,192.12,85.66,0,192.12,0.0,192.12,85.66,106.46000000000001,0.5541328336456381,1203.908,Buy Now Pay Later,Paid,False,Bronze,VIP,3595.599
O005713,OI0014170,C00463,2023-11-22,2023-11,2023,Online,West,Completed,P0014,Darkcyan Headphones,Electronics,1,189.67,104.55,20,189.67,37.934,151.736,104.55,47.18599999999999,0.3109743238255918,214.83599999999998,Credit Card,Paid,False,Bronze,VIP,5658.744000000001
O005713,OI0014171,C00463,2023-11-22,2023-11,2023,Online,West,Completed,P0083,Mediumturquoise Resistance Bands,Sports,1,63.1,34.73,0,63.1,0.0,63.1,34.73,28.370000000000005,0.4496038034865294,214.83599999999998,Credit Card,Paid,False,Bronze,VIP,5658.744000000001
O005714,OI0014172,C00891,2025-09-05,2025-09,2025,Mobile App,West,Completed,P0101,Springgreen Standing Desk Mat,Office,4,338.95,156.07,0,1355.8,0.0,1355.8,624.28,731.52,0.5395486059890839,2127.3,Credit Card,Paid,False,Bronze,VIP,6369.807
O005714,OI0014173,C00891,2025-09-05,2025-09,2025,Mobile App,West,Completed,P0056,Teal Graphic Tee,Apparel,2,385.75,167.31,0,771.5,0.0,771.5,334.62,436.88,0.5662734931950745,2127.3,Credit Card,Paid,False,Bronze,VIP,6369.807
O005715,OI0014174,C01465,2025-06-21,2025-06,2025,Marketplace,Midwest,Completed,P0100,Saddlebrown Yoga Mat,Sports,1,280.83,119.83,0,280.83,0.0,280.83,119.83,161.0,0.5733005733005734,280.83,Buy Now Pay Later,Pending,False,Bronze,VIP,4281.1155
O005716,OI0014175,C00906,2023-08-24,2023-08,2023,Marketplace,Midwest,Cancelled,P0048,Darkviolet Running Socks,Apparel,1,316.06,150.66,0,316.06,0.0,316.06,150.66,165.4,0.5233183572739354,762.3515,Paypal,Paid,False,Bronze,VIP,4488.477
O005716,OI0014176,C00906,2023-08-24,2023-08,2023,Marketplace,Midwest,Cancelled,P0091,Ghostwhite Yoga Mat,Sports,1,196.39,82.27,15,196.39,29.458499999999997,166.9315,82.27,84.6615,0.5071631178058066,762.3515,Paypal,Paid,False,Bronze,VIP,4488.477
O005716,OI0014177,C00906,2023-08-24,2023-08,2023,Marketplace,Midwest,Cancelled,P0044,Mistyrose Performance Hoodie,Apparel,1,279.36,162.6,0,279.36,0.0,279.36,162.6,116.76000000000002,0.41795532646048117,762.3515,Paypal,Paid,False,Bronze,VIP,4488.477
O005717,OI0014178,C01229,2023-10-12,2023-10,2023,Marketplace,Northeast,Completed,P0011,Brown Headphones,Electronics,2,116.27,72.14,0,232.54,0.0,232.54,144.28,88.25999999999999,0.3795476047131676,353.3165,Gift Card,Paid,False,Platinum,Loyal,1397.1195
O005717,OI0014179,C01229,2023-10-12,2023-10,2023,Marketplace,Northeast,Completed,P0085,Floralwhite Yoga Mat,Sports,1,142.09,59.82,15,142.09,21.3135,120.7765,59.82,60.9565,0.5047049715797362,353.3165,Gift Card,Paid,False,Platinum,Loyal,1397.1195
O005718,OI0014181,C01293,2025-05-25,2025-05,2025,Mobile App,Midwest,Completed,P0016,Hotpink Smart Watch,Electronics,1,182.65,108.43,0,182.65,0.0,182.65,108.43,74.22,0.40635094442923625,182.65,Paypal,Pending,False,Bronze,VIP,2150.676
O005719,OI0014182,C00539,2024-09-07,2024-09,2024,Retail Store,South,Completed,P0120,Lavenderblush Desk Organizer,Office,1,123.81,98.52,10,123.81,12.381,111.429,98.52,12.909000000000006,0.11584955442479072,699.5169999999999,Debit Card,Paid,False,Bronze,VIP,5452.952
O005719,OI0014183,C00539,2024-09-07,2024-09,2024,Retail Store,South,Completed,P0094,Tomato Foam Roller,Sports,2,309.52,160.91,5,619.04,30.951999999999998,588.088,321.82,266.268,0.45276897335092703,699.5169999999999,Debit Card,Paid,False,Bronze,VIP,5452.952
O005720,OI0014184,C01250,2025-07-19,2025-07,2025,Mobile App,South,Completed,P0008,Whitesmoke Headphones,Electronics,2,223.03,120.69,25,446.06,111.515,334.545,241.38,93.16500000000002,0.2784827153297763,985.5450000000001,Gift Card,Paid,False,Silver,VIP,3254.312
O005720,OI0014185,C01250,2025-07-19,2025-07,2025,Mobile App,South,Completed,P0021,Blueviolet Throw Blanket,Home,3,217.0,157.06,0,651.0,0.0,651.0,471.18,179.82,0.276221198156682,985.5450000000001,Gift Card,Paid,False,Silver,VIP,3254.312
O005721,OI0014186,C00278,2025-08-06,2025-08,2025,Marketplace,South,Completed,P0058,Aliceblue Graphic Tee,Apparel,1,224.02,143.13,25,224.02,56.005,168.01500000000001,143.13,24.88500000000002,0.14811177573430953,168.01500000000001,Buy Now Pay Later,Pending,False,Bronze,VIP,5504.3005
O005722,OI0014187,C00203,2025-06-06,2025-06,2025,Retail Store,Northeast,Completed,P0018,Teal Tablet Case,Electronics,1,281.84,146.67,20,281.84,56.367999999999995,225.47199999999998,146.67,78.80199999999999,0.34949794209480556,225.47199999999998,Gift Card,Paid,False,Bronze,VIP,4864.1535
O005723,OI0014188,C00898,2024-04-11,2024-04,2024,Mobile App,South,Completed,P0038,Plum Cookware Set,Home,2,81.71,51.71,5,163.42,8.171,155.249,103.42,51.82899999999999,0.33384434038222466,308.231,Debit Card,Paid,False,Platinum,VIP,6558.7175
O005723,OI0014189,C00898,2024-04-11,2024-04,2024,Mobile App,South,Completed,P0023,Lavenderblush Storage Bin,Home,1,15.34,8.57,20,15.34,3.068,12.272,8.57,3.702,0.30166232073011734,308.231,Debit Card,Paid,False,Platinum,VIP,6558.7175
O005723,OI0014190,C00898,2024-04-11,2024-04,2024,Mobile App,South,Completed,P0107,Palegreen Desk Organizer,Office,1,140.71,82.95,0,140.71,0.0,140.71,82.95,57.760000000000005,0.4104896595835406,308.231,Debit Card,Paid,False,Platinum,VIP,6558.7175
O005724,OI0014191,C00485,2025-12-12,2025-12,2025,Mobile App,South,Completed,P0090,Sandybrown Resistance Bands,Sports,1,60.09,33.62,15,60.09,9.0135,51.0765,33.62,17.456500000000005,0.3417716562411286,1148.667,Credit Card,Paid,False,Bronze,VIP,4242.122
O005724,OI0014192,C00485,2025-12-12,2025-12,2025,Mobile App,South,Completed,P0073,Burlywood Body Lotion,Beauty,3,372.75,170.56,15,1118.25,167.73749999999998,950.5125,511.68,438.83250000000004,0.461679883220894,1148.667,Credit Card,Paid,False,Bronze,VIP,4242.122
O005724,OI0014193,C00485,2025-12-12,2025-12,2025,Mobile App,South,Completed,P0038,Plum Cookware Set,Home,2,81.71,51.71,10,163.42,16.342,147.07799999999997,103.42,43.65799999999997,0.2968356926256815,1148.667,Credit Card,Paid,False,Bronze,VIP,4242.122
O005725,OI0014194,C00283,2025-12-10,2025-12,2025,Mobile App,West,Completed,P0087,Plum Foam Roller,Sports,1,136.09,59.78,0,136.09,0.0,136.09,59.78,76.31,0.5607318686163568,136.09,Paypal,Pending,False,Silver,VIP,2033.4205
O005726,OI0014195,C00383,2025-05-16,2025-05,2025,Marketplace,West,Cancelled,P0057,Black Running Socks,Apparel,1,95.09,41.82,0,95.09,0.0,95.09,41.82,53.27,0.5602061205174046,687.82,Debit Card,Pending,False,Bronze,VIP,6224.5995
O005726,OI0014196,C00383,2025-05-16,2025-05,2025,Marketplace,West,Cancelled,P0058,Aliceblue Graphic Tee,Apparel,1,224.02,143.13,0,224.02,0.0,224.02,143.13,80.89000000000001,0.3610838318007321,687.82,Debit Card,Pending,False,Bronze,VIP,6224.5995
O005726,OI0014197,C00383,2025-05-16,2025-05,2025,Marketplace,West,Cancelled,P0005,Darkviolet Smart Watch,Electronics,1,181.52,92.02,0,181.52,0.0,181.52,92.02,89.50000000000001,0.493058616130454,687.82,Debit Card,Pending,False,Bronze,VIP,6224.5995
O005726,OI0014198,C00383,2025-05-16,2025-05,2025,Marketplace,West,Cancelled,P0025,Lavender Throw Blanket,Home,1,187.19,125.9,0,187.19,0.0,187.19,125.9,61.28999999999999,0.3274213366098616,687.82,Debit Card,Pending,False,Bronze,VIP,6224.5995
O005727,OI0014199,C00739,2023-05-04,2023-05,2023,Marketplace,South,Completed,P0091,Ghostwhite Yoga Mat,Sports,1,196.39,82.27,0,196.39,0.0,196.39,82.27,114.11999999999999,0.5810886501349356,569.14,Paypal,Paid,False,Bronze,VIP,5847.395
O005727,OI0014200,C00739,2023-05-04,2023-05,2023,Marketplace,South,Completed,P0073,Burlywood Body Lotion,Beauty,1,372.75,170.56,0,372.75,0.0,372.75,170.56,202.19,0.5424279007377599,569.14,Paypal,Paid,False,Bronze,VIP,5847.395
O005728,OI0014201,C00412,2023-04-17,2023-04,2023,Marketplace,Midwest,Completed,P0005,Darkviolet Smart Watch,Electronics,1,181.52,92.02,20,181.52,36.304,145.216,92.02,53.19600000000001,0.3663232701630675,724.191,Gift Card,Paid,False,Bronze,VIP,4164.1795
O005728,OI0014202,C00412,2023-04-17,2023-04,2023,Marketplace,Midwest,Completed,P0047,Powderblue Graphic Tee,Apparel,1,243.5,159.8,0,243.5,0.0,243.5,159.8,83.69999999999999,0.3437371663244353,724.191,Gift Card,Paid,False,Bronze,VIP,4164.1795
O005728,OI0014203,C00412,2023-04-17,2023-04,2023,Marketplace,Midwest,Completed,P0073,Burlywood Body Lotion,Beauty,1,372.75,170.56,10,372.75,37.275,335.475,170.56,164.91500000000002,0.4915865563752888,724.191,Gift Card,Paid,False,Bronze,VIP,4164.1795
O005729,OI0014204,C00841,2024-09-17,2024-09,2024,Mobile App,South,Completed,P0102,Darkviolet Notebook Pack,Office,2,195.72,100.75,0,391.44,0.0,391.44,201.5,189.94,0.48523400776619663,1304.345,Gift Card,Paid,False,Silver,VIP,2812.645
O005729,OI0014205,C00841,2024-09-17,2024-09,2024,Mobile App,South,Completed,P0037,Ghostwhite Cookware Set,Home,1,171.97,76.8,0,171.97,0.0,171.97,76.8,95.17,0.5534104785718439,1304.345,Gift Card,Paid,False,Silver,VIP,2812.645
O005729,OI0014206,C00841,2024-09-17,2024-09,2024,Mobile App,South,Completed,P0024,Wheat Cookware Set,Home,3,169.87,104.81,0,509.61,0.0,509.61,314.43,195.18,0.3829987637605228,1304.345,Gift Card,Paid,False,Silver,VIP,2812.645
O005729,OI0014207,C00841,2024-09-17,2024-09,2024,Mobile App,South,Completed,P0047,Powderblue Graphic Tee,Apparel,1,243.5,159.8,5,243.5,12.175,231.325,159.8,71.52499999999998,0.30919701718361603,1304.345,Gift Card,Paid,False,Silver,VIP,2812.645
O005730,OI0014208,C00065,2023-01-09,2023-01,2023,Online,West,Completed,P0036,Goldenrod Air Purifier,Home,3,71.47,40.11,0,214.41,0.0,214.41,120.33,94.08,0.4387855044074437,549.548,Credit Card,Paid,False,Bronze,VIP,3954.8905
O005730,OI0014209,C00065,2023-01-09,2023-01,2023,Online,West,Completed,P0120,Lavenderblush Desk Organizer,Office,1,123.81,98.52,20,123.81,24.762,99.048,98.52,0.5280000000000058,0.005330748727889567,549.548,Credit Card,Paid,False,Bronze,VIP,3954.8905
O005730,OI0014210,C00065,2023-01-09,2023-01,2023,Online,West,Completed,P0010,Orchid Usb Hub,Electronics,1,236.09,100.66,0,236.09,0.0,236.09,100.66,135.43,0.5736371722648143,549.548,Credit Card,Paid,False,Bronze,VIP,3954.8905
O005731,OI0014211,C00585,2025-05-26,2025-05,2025,Marketplace,West,Completed,P0109,Mediumorchid Desk Organizer,Office,1,39.14,21.27,5,39.14,1.957,37.183,21.27,15.913,0.42796439232982814,410.32,Debit Card,Paid,False,Bronze,VIP,6336.0815
O005731,OI0014212,C00585,2025-05-26,2025-05,2025,Marketplace,West,Completed,P0078,Mediumturquoise Body Lotion,Beauty,1,268.06,129.83,5,268.06,13.403,254.657,129.83,124.827,0.4901769831577376,410.32,Debit Card,Paid,False,Bronze,VIP,6336.0815
O005731,OI0014213,C00585,2025-05-26,2025-05,2025,Marketplace,West,Completed,P0049,Darkviolet Graphic Tee,Apparel,2,59.24,43.15,0,118.48,0.0,118.48,86.3,32.18000000000001,0.27160702228224176,410.32,Debit Card,Paid,False,Bronze,VIP,6336.0815
O005732,OI0014214,C00584,2025-06-07,2025-06,2025,Online,Northeast,Completed,P0023,Lavenderblush Storage Bin,Home,1,15.34,8.57,5,15.34,0.767,14.573,8.57,6.003,0.411926164825362,628.7529999999999,Credit Card,Paid,False,Silver,VIP,2487.3085
O005732,OI0014215,C00584,2025-06-07,2025-06,2025,Online,Northeast,Completed,P0028,Lightsteelblue Storage Bin,Home,2,307.09,179.34,0,614.18,0.0,614.18,358.68,255.49999999999994,0.4160018235696375,628.7529999999999,Credit Card,Paid,False,Silver,VIP,2487.3085
O005733,OI0014217,C01224,2023-01-14,2023-01,2023,Online,Northeast,Completed,P0088,Royalblue Water Bottle,Sports,3,236.31,102.24,15,708.9300000000001,106.3395,602.5905,306.71999999999997,295.87050000000005,0.4909976177852124,636.0705,Buy Now Pay Later,Paid,False,Bronze,Loyal,1112.7105
O005733,OI0014218,C01224,2023-01-14,2023-01,2023,Online,Northeast,Completed,P0043,Khaki Performance Hoodie,Apparel,1,33.48,14.68,0,33.48,0.0,33.48,14.68,18.799999999999997,0.5615292712066905,636.0705,Buy Now Pay Later,Paid,False,Bronze,Loyal,1112.7105
O005734,OI0014219,C00696,2024-10-23,2024-10,2024,Retail Store,Midwest,Completed,P0117,Darkblue Desk Organizer,Office,3,252.27,158.43,5,756.8100000000001,37.840500000000006,718.9695,475.29,243.67950000000002,0.3389288419049765,1179.8215,Buy Now Pay Later,Paid,False,Silver,VIP,5396.0265
O005734,OI0014220,C00696,2024-10-23,2024-10,2024,Retail Store,Midwest,Completed,P0116,Mediumslateblue Desk Organizer,Office,1,53.16,36.42,0,53.16,0.0,53.16,36.42,16.739999999999995,0.31489841986455974,1179.8215,Buy Now Pay Later,Paid,False,Silver,VIP,5396.0265
O005734,OI0014221,C00696,2024-10-23,2024-10,2024,Retail Store,Midwest,Completed,P0052,Darkgreen Trail Jacket,Apparel,2,142.04,68.52,10,284.08,28.408,255.67199999999997,137.04,118.63199999999998,0.46400075096217025,1179.8215,Buy Now Pay Later,Paid,False,Silver,VIP,5396.0265
O005734,OI0014222,C00696,2024-10-23,2024-10,2024,Retail Store,Midwest,Completed,P0113,Mediumpurple Planner,Office,1,152.02,79.85,0,152.02,0.0,152.02,79.85,72.17000000000002,0.4747401657676622,1179.8215,Buy Now Pay Later,Paid,False,Silver,VIP,5396.0265
O005735,OI0014223,C00972,2023-04-22,2023-04,2023,Retail Store,Northeast,Completed,P0062,Goldenrod Face Serum,Beauty,3,274.98,138.35,15,824.94,123.741,701.1990000000001,415.04999999999995,286.1490000000001,0.4080852939037279,1027.269,Buy Now Pay Later,Paid,False,Bronze,VIP,4232.974
O005735,OI0014224,C00972,2023-04-22,2023-04,2023,Retail Store,Northeast,Completed,P0012,Azure Headphones,Electronics,3,20.32,10.75,0,60.96,0.0,60.96,32.25,28.71,0.47096456692913385,1027.269,Buy Now Pay Later,Paid,False,Bronze,VIP,4232.974
O005735,OI0014225,C00972,2023-04-22,2023-04,2023,Retail Store,Northeast,Completed,P0034,Lightblue Desk Lamp,Home,1,265.11,120.64,0,265.11,0.0,265.11,120.64,144.47000000000003,0.5449436083135303,1027.269,Buy Now Pay Later,Paid,False,Bronze,VIP,4232.974
O005736,OI0014226,C01333,2025-10-02,2025-10,2025,Mobile App,Midwest,Completed,P0004,Dimgray Usb Hub,Electronics,1,114.79,53.81,5,114.79,5.7395000000000005,109.0505,53.81,55.2405,0.5065588878547095,582.4215,Credit Card,Paid,False,Gold,VIP,4440.3285
O005736,OI0014227,C01333,2025-10-02,2025-10,2025,Mobile App,Midwest,Completed,P0087,Plum Foam Roller,Sports,2,136.09,59.78,0,272.18,0.0,272.18,119.56,152.62,0.5607318686163568,582.4215,Credit Card,Paid,False,Gold,VIP,4440.3285
O005736,OI0014228,C01333,2025-10-02,2025-10,2025,Mobile App,Midwest,Completed,P0033,Darkviolet Throw Blanket,Home,1,211.78,114.87,5,211.78,10.589,201.191,114.87,86.321,0.4290500072070818,582.4215,Credit Card,Paid,False,Gold,VIP,4440.3285
O005737,OI0014229,C01463,2024-10-06,2024-10,2024,Mobile App,South,Completed,P0016,Hotpink Smart Watch,Electronics,1,182.65,108.43,10,182.65,18.265,164.385,108.43,55.954999999999984,0.34038993825470687,389.56100000000004,Gift Card,Paid,False,Silver,VIP,2636.7415
O005737,OI0014230,C01463,2024-10-06,2024-10,2024,Mobile App,South,Completed,P0079,Cyan Face Serum,Beauty,2,28.55,21.67,0,57.1,0.0,57.1,43.34,13.759999999999998,0.24098073555166372,389.56100000000004,Gift Card,Paid,False,Silver,VIP,2636.7415
O005737,OI0014231,C01463,2024-10-06,2024-10,2024,Mobile App,South,Completed,P0041,Salmon Trail Jacket,Apparel,1,46.27,32.89,20,46.27,9.254000000000001,37.016000000000005,32.89,4.126000000000005,0.11146531229738503,389.56100000000004,Gift Card,Paid,False,Silver,VIP,2636.7415
O005737,OI0014232,C01463,2024-10-06,2024-10,2024,Mobile App,South,Completed,P0070,Rosybrown Face Serum,Beauty,1,131.06,75.18,0,131.06,0.0,131.06,75.18,55.879999999999995,0.4263696017091408,389.56100000000004,Gift Card,Paid,False,Silver,VIP,2636.7415
O005738,OI0014233,C01406,2025-11-03,2025-11,2025,Mobile App,West,Completed,P0091,Ghostwhite Yoga Mat,Sports,1,196.39,82.27,0,196.39,0.0,196.39,82.27,114.11999999999999,0.5810886501349356,605.0915,Paypal,Paid,False,Silver,VIP,3310.37
O005738,OI0014234,C01406,2025-11-03,2025-11,2025,Mobile App,West,Completed,P0057,Black Running Socks,Apparel,2,95.09,41.82,5,190.18,9.509,180.671,83.64,97.03099999999999,0.5370590742288469,605.0915,Paypal,Paid,False,Silver,VIP,3310.37
O005738,OI0014235,C01406,2025-11-03,2025-11,2025,Mobile App,West,Completed,P0014,Darkcyan Headphones,Electronics,1,189.67,104.55,5,189.67,9.4835,180.1865,104.55,75.6365,0.41976785164260366,605.0915,Paypal,Paid,False,Silver,VIP,3310.37
O005738,OI0014236,C01406,2025-11-03,2025-11,2025,Mobile App,West,Completed,P0116,Mediumslateblue Desk Organizer,Office,1,53.16,36.42,10,53.16,5.316,47.843999999999994,36.42,11.423999999999992,0.238776022071733,605.0915,Paypal,Paid,False,Silver,VIP,3310.37
