order_item_id,order_id,product_id,quantity,unit_price,unit_cost,discount_percent
OI0014330,O005774,P0081,1,96.93,49.39,25
OI0014331,O005775,P0017,2,30.38,15.75,25
OI0014332,O005776,P0074,1,62.08,27.78,0
OI0014333,O005776,P0013,1,127.84,91.01,0
OI0014334,O005776,P0077,4,9.56,6.81,15
OI0014335,O005777,P0086,2,263.23,167.09,5
OI0014336,O005777,P0040,2,214.96,89.94,20
OI0014337,O005777,P0113,2,152.02,79.85,10
OI0014338,O005778,P0091,1,196.39,82.27,10
OI0014339,O005779,P0103,1,100.44,47.01,0
OI0014340,O005779,P0046,1,310.17,133.53,0
OI0014341,O005780,P0027,2,283.79,152.07,5
OI0014342,O005781,P0052,1,142.04,68.52,5
OI0014343,O005781,P0045,1,354.19,170.05,0
OI0014344,O005781,P0090,2,60.09,33.62,10
OI0014345,O005781,P0021,-1,217.0,157.06,5
OI0014346,O005782,P0110,1,311.63,167.87,15
OI0014347,O005783,P0076,3,81.73,46.21,0
OI0014348,O005783,P0071,3,66.14,34.77,15
OI0014349,O005783,P0087,3,136.09,59.78,10
OI0014350,O005783,P0029,1,35.33,21.58,5
OI0014351,O005784,P0090,1,60.09,33.62,15
OI0014352,O005785,P0092,1,51.3,24.69,20
OI0014353,O005786,P0057,1,95.09,41.82,0
OI0014354,O005786,P0061,2,241.21,110.37,10
OI0014355,O005786,P0007,2,180.16,110.8,0
OI0014356,O005787,P0084,1,42.76,20.69,20
OI0014357,O005788,P0058,1,224.02,143.13,110
OI0014358,O005788,P0070,1,131.06,75.18,5
OI0014359,O005789,P0022,3,192.12,85.66,20
OI0014360,O005789,P0084,1,42.76,20.69,0
OI0014361,O005790,P0110,3,311.63,167.87,0
OI0014362,O005791,P0006,3,273.98,150.3,15
OI0014363,O005791,P0114,1,41.45,23.84,20
OI0014364,O005791,P0073,4,372.75,170.56,0
OI0014365,O005792,P0101,1,338.95,156.07,0
OI0014366,O005792,P0011,1,116.27,72.14,5
OI0014367,O005793,P0031,1,254.7,145.72,0
OI0014368,O005793,P0101,1,338.95,156.07,0
OI0014369,O005793,P0021,1,217.0,157.06,20
OI0014370,O005793,P0099,1,179.3,114.96,15
OI0014371,O005794,P0030,1,90.28,41.7,0
OI0014372,O005794,P0084,1,42.76,20.69,0
OI0014373,O005795,P0056,2,385.75,167.31,20
OI0014374,O005795,P0050,1,171.47,76.47,10
OI0014375,O005795,P0051,3,104.92,60.39,10
OI0014376,O005796,P0051,1,104.92,60.39,20
OI0014377,O005796,P0087,1,136.09,59.78,0
OI0014378,O005796,P0094,2,309.52,160.91,0
OI0014379,O005797,P0030,1,90.28,41.7,5
OI0014380,O005797,P0093,1,64.09,40.65,0
OI0014381,O005797,P0001,1,58.62,26.48,5
OI0014382,O005798,P0076,1,81.73,46.21,0
OI0014383,O005798,P0043,1,33.48,14.68,0
OI0014384,O005799,P0017,2,30.38,15.75,0
OI0014385,O005799,P0111,2,116.59,86.94,15
OI0014386,O005799,P0066,1,103.29,50.62,0
OI0014387,O005800,P0075,1,134.51,78.21,10
OI0014388,O005800,P0023,1,15.34,8.57,0
OI0014389,O005801,P0017,1,30.38,15.75,5
OI0014390,O005801,P0015,2,147.82,103.39,0
OI0014391,O005801,P0053,1,23.29,11.09,5
OI0014392,O005801,P0084,2,42.76,20.69,5
OI0014393,O005802,P0029,2,35.33,21.58,0
OI0014394,O005802,P0024,1,169.87,104.81,0
OI0014395,O005803,P0043,1,33.48,14.68,20
OI0014396,O005803,P0054,1,83.38,49.27,10
OI0014397,O005804,P0001,1,58.62,26.48,5
OI0014398,O005804,P0069,1,259.35,175.47,15
OI0014399,O005804,P0088,4,236.31,102.24,0
OI0014400,O005805,P0036,1,71.47,40.11,5
OI0014401,O005805,P0067,1,33.07,19.77,0
OI0014402,O005805,P0104,1,71.93,33.51,0
OI0014403,O005805,P0067,1,33.07,19.77,10
OI0014404,O005806,P0048,3,316.06,150.66,5
OI0014405,O005806,P0030,3,90.28,41.7,25
OI0014406,O005806,P0104,2,71.93,33.51,0
OI0014407,O005807,P0081,3,96.93,49.39,15
OI0014408,O005808,P0053,2,23.29,11.09,15
OI0014409,O005808,P0072,3,272.32,149.77,0
OI0014410,O005808,P0085,1,142.09,59.82,0
OI0014411,O005809,P0026,1,187.78,112.59,0
OI0014412,O005809,P0096,2,280.31,123.46,20
OI0014413,O005809,P0030,2,90.28,41.7,0
OI0014414,O005810,P0044,2,279.36,162.6,5
OI0014415,O005811,P0064,1,60.15,32.62,0
OI0014416,O005811,P0034,4,265.11,120.64,0
OI0014417,O005811,P0062,1,274.98,138.35,10
OI0014418,O005811,P0093,1,64.09,40.65,15
OI0014419,O005812,P0111,2,116.59,86.94,10
OI0014420,O005813,P0098,3,17.88,10.05,10
OI0014421,O005813,P0062,2,274.98,138.35,25
OI0014422,O005814,P0019,1,36.3,22.04,0
OI0014423,O005815,P0083,1,63.1,34.73,10
OI0014424,O005815,P0015,2,147.82,103.39,15
OI0014425,O005815,P0090,2,60.09,33.62,0
OI0014426,O005816,P0029,1,35.33,21.58,0
OI0014427,O005816,P0020,1,185.28,120.72,10
OI0014428,O005816,P0029,3,35.33,21.58,110
OI0014429,O005816,P0001,2,58.62,26.48,25
OI0014430,O005817,P0083,1,63.1,34.73,20
OI0014431,O005818,P0076,1,81.73,46.21,0
OI0014432,O005818,P0119,2,78.86,37.39,10
OI0014433,O005819,P0076,1,81.73,46.21,25
OI0014434,O005820,P0067,3,33.07,19.77,20
OI0014435,O005821,P0008,2,223.03,120.69,5
OI0014436,O005822,P0099,1,179.3,114.96,25
OI0014437,O005822,P0010,3,236.09,100.66,0
OI0014438,O005823,P0089,1,49.96,38.06,20
OI0014439,O005824,P0114,2,41.45,23.84,10
OI0014440,O005824,P0002,1,230.82,108.89,10
OI0014441,O005825,P0101,2,338.95,156.07,0
OI0014442,O005826,P0111,1,116.59,86.94,10
OI0014443,O005826,P0004,3,114.79,53.81,0
OI0014444,O005827,P0029,1,35.33,21.58,0
OI0014445,O005828,P0047,1,243.5,159.8,0
OI0014446,O005828,P0108,1,299.87,137.39,0
OI0014447,O005828,P0094,1,309.52,160.91,0
OI0014448,O005829,P0106,1,56.39,27.98,5
OI0014449,O005830,P0006,2,273.98,150.3,15
OI0014450,O005830,P0007,3,180.16,110.8,15
OI0014451,O005830,P0038,2,81.71,51.71,0
OI0014452,O005831,P0050,3,171.47,76.47,5
OI0014453,O005831,P0077,-1,9.56,6.81,110
OI0014454,O005832,P0039,3,66.47,46.73,110
OI0014455,O005832,P0062,2,274.98,138.35,15
OI0014456,O005832,P0005,2,181.52,92.02,0
OI0014457,O005833,P0037,1,171.97,76.8,5
OI0014458,O005833,P0057,3,95.09,41.82,10
OI0014459,O005833,P0106,1,56.39,27.98,5
OI0014460,O005834,P0085,2,142.09,59.82,10
OI0014461,O005835,P0101,4,338.95,156.07,0
OI0014462,O005835,P0063,2,8.2,5.54,0
OI0014463,O005835,P0112,1,361.01,177.23,0
OI0014464,O005836,P0072,1,272.32,149.77,10
OI0014465,O005836,P0050,2,171.47,76.47,0
OI0014466,O005836,P0005,1,181.52,92.02,10
OI0014467,O005836,P0046,1,310.17,133.53,5
OI0014468,O005837,P0069,1,259.35,175.47,15
OI0014469,O005838,P0075,1,134.51,78.21,5
OI0014470,O005838,P0016,1,182.65,108.43,5
OI0014471,O005838,P0033,1,211.78,114.87,20
OI0014472,O005838,P0048,1,316.06,150.66,25
OI0014473,O005839,P0094,4,309.52,160.91,10
OI0014474,O005839,P0054,2,83.38,49.27,0
OI0014475,O005840,P0065,1,270.21,125.01,0
OI0014476,O005840,P0117,1,252.27,158.43,0
OI0014477,O005840,P0064,1,60.15,32.62,0
OI0014478,O005841,P0019,1,36.3,22.04,15
OI0014479,O005841,P0114,2,41.45,23.84,0
OI0014480,O005841,P0068,4,103.65,44.29,0
OI0014481,O005841,P0118,2,177.52,114.17,5
OI0014482,O005842,P0032,1,148.44,75.4,0
OI0014483,O005842,P0101,3,338.95,156.07,20
OI0014484,O005842,P0005,2,181.52,92.02,0
OI0014485,O005843,P0019,2,36.3,22.04,0
OI0014486,O005843,P0004,1,114.79,53.81,0
OI0014487,O005843,P0042,3,79.85,35.8,0
OI0014488,O005844,P0070,3,131.06,75.18,0
OI0014489,O005845,P0027,1,283.79,152.07,5
OI0014490,O005845,P0058,1,224.02,143.13,5
OI0014491,O005846,P0069,2,259.35,175.47,0
OI0014492,O005846,P0088,1,236.31,102.24,15
OI0014493,O005846,P0021,2,217.0,157.06,0
OI0014494,O005846,P0101,1,338.95,156.07,5
OI0014495,O005847,P0113,3,152.02,79.85,0
OI0014496,O005848,P0063,1,8.2,5.54,5
OI0014497,O005848,P0023,2,15.34,8.57,0
OI0014498,O005848,P0120,3,123.81,98.52,0
OI0014499,O005848,P0043,1,33.48,14.68,0
OI0014500,O005849,P0031,2,254.7,145.72,15
OI0014501,O005849,P0103,2,100.44,47.01,0
OI0014502,O005850,P0063,1,8.2,5.54,15
OI0014503,O005851,P0108,1,299.87,137.39,0
OI0014504,O005852,P0094,3,309.52,160.91,0
OI0014505,O005852,P0107,2,140.71,82.95,10
OI0014506,O005852,P0078,1,268.06,129.83,15
OI0014507,O005852,P0011,3,116.27,72.14,0
OI0014508,O005853,P0058,1,224.02,143.13,0
OI0014509,O005853,P0045,2,354.19,170.05,25
OI0014510,O005854,P0017,3,30.38,15.75,0
OI0014511,O005854,P0082,1,64.05,28.14,5
OI0014512,O005854,P0093,1,64.09,40.65,5
OI0014513,O005855,P0111,1,116.59,86.94,5
OI0014514,O005855,P0118,1,177.52,114.17,10
OI0014515,O005855,P0054,1,83.38,49.27,0
OI0014516,O005855,P0105,1,124.3,57.25,10
OI0014517,O005856,P0082,2,64.05,28.14,0
OI0014518,O005856,P0108,2,299.87,137.39,0
OI0014519,O005856,P0022,4,192.12,85.66,10
OI0014520,O005856,P0102,1,195.72,100.75,0
OI0014521,O005857,P0015,4,147.82,103.39,15
OI0014522,O005858,P0115,1,66.66,49.6,15
OI0014523,O005858,P0040,1,214.96,89.94,0
OI0014524,O005858,P0029,1,35.33,21.58,0
OI0014525,O005858,P0023,2,15.34,8.57,0
OI0014526,O005859,P0070,1,131.06,75.18,15
OI0014527,O005859,P0012,2,20.32,10.75,20
OI0014528,O005859,P0067,1,33.07,19.77,0
OI0014529,O005860,P0013,1,127.84,91.01,5
OI0014530,O005860,P0044,2,279.36,162.6,0
OI0014531,O005861,P0018,3,281.84,146.67,10
OI0014532,O005862,P0041,1,46.27,32.89,15
OI0014533,O005862,P0071,1,66.14,34.77,0
OI0014534,O005863,P0033,1,211.78,114.87,0
OI0014535,O005864,P0096,1,280.31,123.46,0
OI0014536,O005864,P0049,1,59.24,43.15,5
OI0014537,O005865,P0120,1,123.81,98.52,5
OI0014538,O005865,P0049,1,59.24,43.15,15
OI0014539,O005866,P0048,1,316.06,150.66,0
OI0014540,O005866,P0095,4,202.91,139.2,10
OI0014541,O005867,P0021,2,217.0,157.06,0
OI0014542,O005867,P0012,2,20.32,10.75,15
OI0014543,O005868,P0068,1,103.65,44.29,20
OI0014544,O005868,P0119,2,78.86,37.39,25
OI0014545,O005868,P0093,2,64.09,40.65,25
OI0014546,O005868,P0004,2,114.79,53.81,15
OI0014547,O005869,P0102,3,195.72,100.75,0
OI0014548,O005869,P0066,2,103.29,50.62,15
OI0014549,O005869,P0039,1,66.47,46.73,0
OI0014550,O005870,P0091,1,196.39,82.27,5
OI0014551,O005870,P0058,1,224.02,143.13,0
OI0014552,O005871,P0032,3,148.44,75.4,15
OI0014553,O005871,P0046,3,310.17,133.53,0
OI0014554,O005871,P0005,1,181.52,92.02,0
OI0014555,O005871,P0006,1,273.98,150.3,0
OI0014556,O005872,P0089,4,49.96,38.06,0
OI0014557,O005872,P0093,2,64.09,40.65,0
OI0014558,O005872,P0025,1,187.19,125.9,15
OI0014559,O005873,P0024,1,169.87,104.81,5
OI0014560,O005873,P0008,2,223.03,120.69,5
OI0014561,O005873,P0036,-1,71.47,40.11,0
OI0014562,O005874,P0031,1,254.7,145.72,0
OI0014563,O005874,P0062,1,274.98,138.35,0
OI0014564,O005874,P0051,3,104.92,60.39,5
OI0014565,O005875,P0013,1,127.84,91.01,0
OI0014566,O005876,P0104,1,71.93,33.51,0
OI0014567,O005876,P0115,1,66.66,49.6,0
OI0014568,O005876,P0115,1,66.66,49.6,10
OI0014569,O005877,P0008,1,223.03,120.69,5
OI0014570,O005877,P0013,1,127.84,91.01,25
OI0014571,O005877,P0046,2,310.17,133.53,0
OI0014572,O005877,P0011,1,116.27,72.14,15
OI0014573,O005878,P0054,1,83.38,49.27,0
OI0014574,O005878,P0115,1,66.66,49.6,0
OI0014575,O005879,P0110,2,311.63,167.87,15
OI0014576,O005879,P0047,2,243.5,159.8,5
OI0014577,O005879,P0073,2,372.75,170.56,0
OI0014578,O005879,P0089,1,49.96,38.06,0
OI0014579,O005880,P0066,1,103.29,50.62,0
OI0014580,O005880,P0113,2,152.02,79.85,0
OI0014581,O005880,P0049,2,59.24,43.15,5
OI0014582,O005881,P0076,2,81.73,46.21,15
OI0014583,O005882,P0043,1,33.48,14.68,20
OI0014584,O005882,P0057,1,95.09,41.82,0
OI0014585,O005883,P0017,4,30.38,15.75,5
OI0014586,O005883,P0055,1,150.07,98.61,0
OI0014587,O005883,P0092,2,51.3,24.69,25
OI0014588,O005883,P0044,4,279.36,162.6,0
OI0014589,O005884,P0113,1,152.02,79.85,5
OI0014590,O005884,P0095,1,202.91,139.2,5
OI0014591,O005885,P0104,1,71.93,33.51,10
OI0014592,O005885,P0081,1,96.93,49.39,5
OI0014593,O005886,P0044,1,279.36,162.6,0
OI0014594,O005887,P0035,2,326.93,146.56,0
OI0014595,O005887,P0038,1,81.71,51.71,0
OI0014596,O005887,P0077,1,9.56,6.81,25
OI0014597,O005888,P0104,2,71.93,33.51,0
OI0014598,O005888,P0093,1,64.09,40.65,15
OI0014599,O005888,P0050,1,171.47,76.47,20
OI0014600,O005888,P0001,1,58.62,26.48,0
OI0014601,O005889,P0103,1,100.44,47.01,10
OI0014602,O005889,P0042,1,79.85,35.8,20
OI0014603,O005890,P0026,1,187.78,112.59,20
OI0014604,O005890,P0034,2,265.11,120.64,10
OI0014605,O005891,P0016,3,182.65,108.43,20
OI0014606,O005892,P0097,1,163.15,70.37,5
OI0014607,O005892,P0006,2,273.98,150.3,15
OI0014608,O005893,P0079,1,28.55,21.67,10
OI0014609,O005893,P0035,3,326.93,146.56,15
OI0014610,O005893,P0064,1,60.15,32.62,10
OI0014611,O005893,P0047,1,243.5,159.8,0
OI0014612,O005894,P0118,1,177.52,114.17,5
OI0014613,O005895,P0102,2,195.72,100.75,0
OI0014614,O005895,P0097,1,163.15,70.37,15
OI0014615,O005896,P0076,2,81.73,46.21,10
OI0014616,O005896,P0114,4,41.45,23.84,0
OI0014617,O005897,P0071,1,66.14,34.77,15
OI0014618,O005897,P0017,1,30.38,15.75,20
OI0014619,O005898,P0004,1,114.79,53.81,25
OI0014620,O005898,P0079,1,28.55,21.67,5
OI0014621,O005898,P0090,2,60.09,33.62,15
OI0014622,O005899,P0049,1,59.24,43.15,0
OI0014623,O005899,P0022,1,192.12,85.66,5
OI0014624,O005899,P0068,1,103.65,44.29,0
OI0014625,O005900,P0049,1,59.24,43.15,5
OI0014626,O005901,P0001,1,58.62,26.48,0
OI0014627,O005902,P0037,4,171.97,76.8,15
OI0014628,O005902,P0056,1,385.75,167.31,0
OI0014629,O005903,P0037,1,171.97,76.8,5
OI0014630,O005903,P0109,1,39.14,21.27,0
OI0014631,O005903,P0014,1,189.67,104.55,0
OI0014632,O005904,P0029,1,35.33,21.58,0
OI0014633,O005905,P0097,1,163.15,70.37,10
OI0014634,O005905,P0006,1,273.98,150.3,5
OI0014635,O005905,P0022,2,192.12,85.66,0
OI0014636,O005905,P0107,2,140.71,82.95,20
OI0014637,O005906,P0061,1,241.21,110.37,10
OI0014638,O005907,P0095,1,202.91,139.2,25
OI0014639,O005908,P0010,-1,236.09,100.66,15
OI0014640,O005908,P0020,1,185.28,120.72,15
OI0014641,O005909,P0078,2,268.06,129.83,15
OI0014642,O005910,P0091,1,196.39,82.27,5
OI0014643,O005910,P0055,1,150.07,98.61,0
OI0014644,O005910,P0100,1,280.83,119.83,0
OI0014645,O005911,P0061,2,241.21,110.37,0
OI0014646,O005911,P0043,1,33.48,14.68,15
OI0014647,O005911,P0006,3,273.98,150.3,0
OI0014648,O005911,P0001,2,58.62,26.48,20
OI0014649,O005912,P0055,1,150.07,98.61,10
OI0014650,O005912,P0020,1,185.28,120.72,0
OI0014651,O005912,P0003,2,171.57,88.27,0
OI0014652,O005913,P0109,1,39.14,21.27,5
OI0014653,O005913,P0041,1,46.27,32.89,0
OI0014654,O005914,P0085,1,142.09,59.82,15
OI0014655,O005915,P0063,1,8.2,5.54,5
OI0014656,O005915,P0002,4,230.82,108.89,0
OI0014657,O005915,P0024,3,169.87,104.81,25
OI0014658,O005915,P0020,2,185.28,120.72,15
OI0014659,O005916,P0101,1,338.95,156.07,20
OI0014660,O005916,P0078,3,268.06,129.83,0
OI0014661,O005916,P0100,1,280.83,119.83,0
OI0014662,O005916,P0046,1,310.17,133.53,0
OI0014663,O005917,P0006,1,273.98,150.3,0
OI0014664,O005918,P0025,1,187.19,125.9,0
OI0014665,O005918,P0076,1,81.73,46.21,0
OI0014666,O005919,P0094,1,309.52,160.91,0
OI0014667,O005919,P0045,2,354.19,170.05,15
OI0014668,O005919,P0087,1,136.09,59.78,0
OI0014669,O005919,P0060,1,306.49,149.27,0
OI0014670,O005920,P0021,-1,217.0,157.06,0
OI0014671,O005920,P0081,1,96.93,49.39,10
OI0014672,O005920,P0020,1,185.28,120.72,5
OI0014673,O005920,P0095,1,202.91,139.2,0
OI0014674,O005921,P0119,1,78.86,37.39,0
OI0014675,O005921,P0046,3,310.17,133.53,5
OI0014676,O005921,P0072,1,272.32,149.77,0
OI0014677,O005922,P0076,4,81.73,46.21,0
OI0014678,O005922,P0049,1,59.24,43.15,15
OI0014679,O005922,P0103,3,100.44,47.01,15
OI0014680,O005922,P0077,3,9.56,6.81,5
OI0014681,O005923,P0117,4,252.27,158.43,0
OI0014682,O005923,P0113,1,152.02,79.85,5
OI0014683,O005923,P0088,-1,236.31,102.24,0
OI0014684,O005924,P0032,1,148.44,75.4,0
OI0014685,O005924,P0120,3,123.81,98.52,10
OI0014686,O005925,P0004,1,114.79,53.81,5
OI0014687,O005926,P0120,1,123.81,98.52,5
OI0014688,O005926,P0072,1,272.32,149.77,10
OI0014689,O005926,P0020,2,185.28,120.72,10
OI0014690,O005927,P0020,2,185.28,120.72,0
OI0014691,O005927,P0004,2,114.79,53.81,5
OI0014692,O005927,P0005,3,181.52,92.02,20
OI0014693,O005927,P0047,1,243.5,159.8,5
OI0014694,O005928,P0012,1,20.32,10.75,15
OI0014695,O005928,P0016,2,182.65,108.43,0
OI0014696,O005928,P0103,3,100.44,47.01,20
OI0014697,O005928,P0097,1,163.15,70.37,0
OI0014698,O005929,P0008,1,223.03,120.69,0
OI0014699,O005929,P0077,1,9.56,6.81,0
OI0014700,O005929,P0020,1,185.28,120.72,10
OI0014701,O005929,P0094,2,309.52,160.91,0
OI0014702,O005930,P0103,3,100.44,47.01,15
OI0014703,O005930,P0101,2,338.95,156.07,0
OI0014704,O005930,P0099,2,179.3,114.96,0
OI0014705,O005930,P0098,1,17.88,10.05,0
OI0014706,O005931,P0001,2,58.62,26.48,15
OI0014707,O005931,P0033,2,211.78,114.87,15
OI0014708,O005931,P0040,1,214.96,89.94,0
OI0014709,O005931,P0093,1,64.09,40.65,0
OI0014710,O005932,P0116,1,53.16,36.42,10
OI0014711,O005932,P0105,1,124.3,57.25,15
OI0014712,O005932,P0055,2,150.07,98.61,0
OI0014713,O005933,P0098,1,17.88,10.05,0
OI0014714,O005933,P0046,1,310.17,133.53,5
OI0014715,O005933,P0050,3,171.47,76.47,10
OI0014716,O005934,P0051,2,104.92,60.39,5
OI0014717,O005934,P0001,2,58.62,26.48,5
OI0014718,O005934,P0102,2,195.72,100.75,5
OI0014719,O005935,P0040,1,214.96,89.94,5
OI0014720,O005936,P0036,1,71.47,40.11,5
OI0014721,O005936,P0108,1,299.87,137.39,10
OI0014722,O005937,P0118,1,177.52,114.17,0
OI0014723,O005937,P0001,1,58.62,26.48,0
OI0014724,O005937,P0017,1,30.38,15.75,10
OI0014725,O005938,P0116,1,53.16,36.42,10
OI0014726,O005938,P0073,3,372.75,170.56,15
OI0014727,O005938,P0033,2,211.78,114.87,0
OI0014728,O005938,P0052,4,142.04,68.52,10
OI0014729,O005939,P0033,1,211.78,114.87,5
OI0014730,O005940,P0108,2,299.87,137.39,20
OI0014731,O005940,P0038,2,81.71,51.71,15
OI0014732,O005940,P0077,1,9.56,6.81,5
OI0014733,O005941,P0077,2,9.56,6.81,10
OI0014734,O005941,P0086,3,263.23,167.09,0
OI0014735,O005941,P0006,1,273.98,150.3,20
OI0014736,O005942,P0104,1,71.93,33.51,0
OI0014737,O005942,P0052,1,142.04,68.52,15
OI0014738,O005943,P0071,2,66.14,34.77,5
OI0014739,O005943,P0111,1,116.59,86.94,20
OI0014740,O005944,P0110,2,311.63,167.87,0
OI0014741,O005944,P0102,3,195.72,100.75,25
OI0014742,O005944,P0106,4,56.39,27.98,15
OI0014743,O005944,P0039,1,66.47,46.73,5
OI0014744,O005945,P0088,2,236.31,102.24,0
OI0014745,O005945,P0102,4,195.72,100.75,0
OI0014746,O005945,P0051,1,104.92,60.39,0
OI0014747,O005945,P0087,1,136.09,59.78,0
OI0014748,O005946,P0116,1,53.16,36.42,0
OI0014749,O005946,P0011,4,116.27,72.14,0
OI0014750,O005946,P0064,1,60.15,32.62,5
OI0014751,O005947,P0042,2,79.85,35.8,0
OI0014752,O005947,P0052,1,142.04,68.52,0
OI0014753,O005948,P0070,1,131.06,75.18,15
OI0014754,O005949,P0067,4,33.07,19.77,15
OI0014755,O005949,P0021,1,217.0,157.06,5
OI0014756,O005949,P0025,1,187.19,125.9,5
OI0014757,O005950,P0077,2,9.56,6.81,0
OI0014758,O005950,P0112,1,361.01,177.23,25
OI0014759,O005950,P0098,1,17.88,10.05,0
OI0014760,O005951,P0011,1,116.27,72.14,0
OI0014761,O005951,P0059,1,310.18,133.96,5
OI0014762,O005952,P0094,1,309.52,160.91,10
OI0014763,O005952,P0050,3,171.47,76.47,10
OI0014764,O005952,P0024,1,169.87,104.81,0
OI0014765,O005952,P0012,2,20.32,10.75,10
OI0014766,O005953,P0041,4,46.27,32.89,0
OI0014767,O005953,P0028,1,307.09,179.34,0
OI0014768,O005954,P0066,1,103.29,50.62,0
OI0014769,O005954,P0002,3,230.82,108.89,5
OI0014770,O005955,P0108,1,299.87,137.39,15
OI0014771,O005955,P0053,4,23.29,11.09,0
OI0014772,O005955,P0011,1,116.27,72.14,10
OI0014773,O005955,P0016,1,182.65,108.43,20
OI0014774,O005956,P0063,2,8.2,5.54,5
OI0014775,O005956,P0014,1,189.67,104.55,0
OI0014776,O005957,P0019,2,36.3,22.04,0
OI0014777,O005957,P0072,2,272.32,149.77,25
OI0014778,O005957,P0111,1,116.59,86.94,25
OI0014779,O005957,P0046,2,310.17,133.53,5
OI0014780,O005958,P0069,2,259.35,175.47,15
OI0014781,O005958,P0017,3,30.38,15.75,0
OI0014782,O005958,P0118,2,177.52,114.17,10
OI0014783,O005959,P0115,1,66.66,49.6,0
OI0014784,O005960,P0105,1,124.3,57.25,0
OI0014785,O005960,P0067,1,33.07,19.77,5
OI0014786,O005961,P0010,1,236.09,100.66,10
OI0014787,O005962,P0085,1,142.09,59.82,5
OI0014788,O005962,P0101,4,338.95,156.07,15
OI0014789,O005963,P0095,1,202.91,139.2,5
OI0014790,O005964,P0109,1,39.14,21.27,0
OI0014791,O005965,P0028,3,307.09,179.34,20
OI0014792,O005965,P0065,4,270.21,125.01,0
OI0014793,O005965,P0018,2,281.84,146.67,0
OI0014794,O005965,P0019,2,36.3,22.04,0
OI0014795,O005966,P0021,1,217.0,157.06,0
OI0014796,O005967,P0087,1,136.09,59.78,20
OI0014797,O005968,P0027,2,283.79,152.07,5
OI0014798,O005968,P0085,1,142.09,59.82,20
OI0014799,O005969,P0108,1,299.87,137.39,0
OI0014800,O005969,P0062,2,274.98,138.35,0
OI0014801,O005969,P0067,2,33.07,19.77,15
OI0014802,O005969,P0042,2,79.85,35.8,10
OI0014803,O005970,P0005,4,181.52,92.02,0
OI0014804,O005970,P0080,1,392.84,163.94,0
OI0014805,O005970,P0067,1,33.07,19.77,0
OI0014806,O005971,P0018,2,281.84,146.67,5
OI0014807,O005971,P0055,1,150.07,98.61,20
OI0014808,O005972,P0075,1,134.51,78.21,0
OI0014809,O005972,P0016,2,182.65,108.43,15
OI0014810,O005973,P0070,1,131.06,75.18,10
OI0014811,O005973,P0090,1,60.09,33.62,5
OI0014812,O005973,P0084,1,42.76,20.69,10
OI0014813,O005973,P0008,2,223.03,120.69,20
OI0014814,O005974,P0021,1,217.0,157.06,5
OI0014815,O005974,P0116,1,53.16,36.42,20
OI0014816,O005975,P0082,1,64.05,28.14,10
OI0014817,O005975,P0025,1,187.19,125.9,5
OI0014818,O005976,P0108,1,299.87,137.39,0
OI0014819,O005976,P0066,1,103.29,50.62,0
OI0014820,O005976,P0082,1,64.05,28.14,10
OI0014821,O005976,P0105,4,124.3,57.25,10
OI0014822,O005977,P0059,1,310.18,133.96,0
OI0014823,O005977,P0063,1,8.2,5.54,0
OI0014824,O005978,P0058,1,224.02,143.13,0
OI0014825,O005978,P0068,3,103.65,44.29,5
OI0014826,O005979,P0110,3,311.63,167.87,0
OI0014827,O005980,P0088,4,236.31,102.24,15
OI0014828,O005981,P0116,2,53.16,36.42,0
OI0014829,O005981,P0068,1,103.65,44.29,20
OI0014830,O005981,P0064,1,60.15,32.62,5
OI0014831,O005981,P0001,3,58.62,26.48,25
OI0014832,O005982,P0079,1,28.55,21.67,15
OI0014833,O005982,P0114,1,41.45,23.84,0
OI0014834,O005983,P0070,2,131.06,75.18,0
OI0014835,O005984,P0004,1,114.79,53.81,0
OI0014836,O005984,P0027,1,283.79,152.07,15
OI0014837,O005984,P0077,1,9.56,6.81,5
OI0014838,O005984,P0102,2,195.72,100.75,15
OI0014839,O005985,P0093,3,64.09,40.65,10
OI0014840,O005985,P0087,2,136.09,59.78,10
OI0014841,O005986,P0096,1,280.31,123.46,10
OI0014842,O005987,P0080,-1,392.84,163.94,15
OI0014843,O005987,P0006,3,273.98,150.3,0
OI0014844,O005987,P0102,1,195.72,100.75,15
OI0014845,O005988,P0104,2,71.93,33.51,0
OI0014846,O005989,P0094,2,309.52,160.91,0
OI0014847,O005989,P0114,-1,41.45,23.84,5
OI0014848,O005989,P0072,-1,272.32,149.77,5
OI0014849,O005989,P0089,1,49.96,38.06,0
OI0014850,O005990,P0013,2,127.84,91.01,5
OI0014851,O005990,P0072,2,272.32,149.77,0
OI0014852,O005991,P0042,-1,79.85,35.8,0
OI0014853,O005991,P0024,1,169.87,104.81,0
OI0014854,O005992,P0058,1,224.02,143.13,0
OI0014855,O005992,P0120,1,123.81,98.52,15
OI0014856,O005992,P0082,2,64.05,28.14,5
OI0014857,O005992,P0063,2,8.2,5.54,0
OI0014858,O005993,P0032,4,148.44,75.4,10
OI0014859,O005994,P0113,1,152.02,79.85,0
OI0014860,O005994,P0004,2,114.79,53.81,5
OI0014861,O005995,P0065,1,270.21,125.01,0
OI0014862,O005996,P0052,2,142.04,68.52,10
OI0014863,O005996,P0072,3,272.32,149.77,5
OI0014864,O005997,P0076,1,81.73,46.21,0
OI0014865,O005997,P0005,1,181.52,92.02,5
